tag,step,wall_time,value
rollout/ep_rew_mean,5537792,1786475438.297324,6.623090744
rollout/ep_rew_mean,5570560,1786475442.756015,6.946042061
rollout/ep_rew_mean,5603328,1786475447.219831,6.14454937
rollout/ep_rew_mean,5636096,1786475451.683997,6.357624054
rollout/ep_rew_mean,5668864,1786475456.146447,6.049761295
rollout/ep_rew_mean,5701632,1786475460.630809,6.798436642
rollout/ep_rew_mean,5734400,1786475465.084134,7.634834766
rollout/ep_rew_mean,5767168,1786475469.552150,7.430604935
rollout/ep_rew_mean,5799936,1786475474.014813,6.51957655
rollout/ep_rew_mean,5832704,1786475478.489944,7.175531387
rollout/ep_rew_mean,5865472,1786475482.945001,7.615068913
rollout/ep_rew_mean,5898240,1786475487.414483,6.674934387
rollout/ep_rew_mean,5931008,1786475491.890510,6.579604149
rollout/ep_rew_mean,5963776,1786475496.369021,6.870567322
rollout/ep_rew_mean,5996544,1786475500.824331,6.986938477
rollout/ep_rew_mean,6029312,1786475505.294164,7.229518414
rollout/ep_rew_mean,6062080,1786475509.762123,7.67740202
rollout/ep_rew_mean,6094848,1786475514.230427,6.894060135
rollout/ep_rew_mean,6127616,1786475518.709704,6.103941917
rollout/ep_rew_mean,6160384,1786475523.217481,7.164485931
rollout/ep_rew_mean,6193152,1786475527.689399,7.343663692
rollout/ep_rew_mean,6225920,1786475532.162890,7.77548027
rollout/ep_rew_mean,6258688,1786475536.619236,7.922601223
rollout/ep_rew_mean,6291456,1786475541.093709,7.627640724
rollout/ep_rew_mean,6324224,1786475545.566782,6.99733448
rollout/ep_rew_mean,6356992,1786475550.060667,7.598750114
rollout/ep_rew_mean,6389760,1786475554.533689,8.412290573
rollout/ep_rew_mean,6422528,1786475559.040382,7.455670834
rollout/ep_rew_mean,6455296,1786475563.511854,6.02541399
rollout/ep_rew_mean,6488064,1786475567.981038,6.856934547
rollout/ep_rew_mean,6520832,1786475572.451808,6.675067902
rollout/ep_rew_mean,6553600,1786475576.924208,7.41561842
rollout/ep_rew_mean,6586368,1786475581.399595,6.45237875
rollout/ep_rew_mean,6619136,1786475585.890088,5.585294724
rollout/ep_rew_mean,6651904,1786475590.373677,6.677137852
rollout/ep_rew_mean,6684672,1786475594.851695,6.906144142
rollout/ep_rew_mean,6717440,1786475599.330798,6.609319687
rollout/ep_rew_mean,6750208,1786475603.802287,7.405453682
rollout/ep_rew_mean,6782976,1786475608.276012,7.302038193
rollout/ep_rew_mean,6815744,1786475612.739992,7.227577209
rollout/ep_rew_mean,6848512,1786475617.211172,7.783381462
rollout/ep_rew_mean,6881280,1786475621.683956,7.689733982
rollout/ep_rew_mean,6914048,1786475626.168055,8.258645058
rollout/ep_rew_mean,6946816,1786475630.624578,8.143362999
rollout/ep_rew_mean,6979584,1786475635.088952,7.426436424
rollout/ep_rew_mean,7012352,1786475639.567138,7.451462269
rollout/ep_rew_mean,7045120,1786475644.044033,7.743892193
