tag,step,wall_time,value
train/approx_kl,851968,1783861903.146939,0.01010375749
train/approx_kl,884736,1783861908.041314,0.01043491252
train/approx_kl,917504,1783861912.957140,0.01012360677
train/approx_kl,950272,1783861917.876215,0.01102089696
train/approx_kl,983040,1783861922.503734,0.01028296724
train/approx_kl,1015808,1783861927.170537,0.01015261374
train/approx_kl,1048576,1783861931.833067,0.01071359403
train/approx_kl,1081344,1783861936.426867,0.01049336698
train/approx_kl,1114112,1783861941.023032,0.01087122504
train/approx_kl,1146880,1783861945.625504,0.01063076593
train/approx_kl,1179648,1783861950.481086,0.01007681247
train/approx_kl,1212416,1783861955.257782,0.01056298334
train/approx_kl,1245184,1783861959.950671,0.01086768135
train/approx_kl,1277952,1783861964.862470,0.01063729636
train/approx_kl,1310720,1783861969.676470,0.01090379804
train/approx_kl,1343488,1783861974.329513,0.01118000783
train/approx_kl,1376256,1783861978.892440,0.01101217046
train/approx_kl,1409024,1783861983.355456,0.0112750195
train/approx_kl,1441792,1783861987.822242,0.01069400832
train/approx_kl,1474560,1783861992.424689,0.01042453945
train/approx_kl,1507328,1783861997.051367,0.01072324347
train/approx_kl,1540096,1783862001.700888,0.01088176854
train/approx_kl,1572864,1783862006.386397,0.01087830216
train/approx_kl,1605632,1783862010.982422,0.01078541111
train/approx_kl,1638400,1783862015.631661,0.01102893986
train/approx_kl,1671168,1783862020.246326,0.01066690963
train/approx_kl,1703936,1783862024.849267,0.01136855967
train/approx_kl,1736704,1783862029.417193,0.01121043228
train/approx_kl,1769472,1783862033.931859,0.01107108686
train/approx_kl,1802240,1783862038.574068,0.01150292438
train/approx_kl,1835008,1783862043.117550,0.01168298349
train/approx_kl,1867776,1783862047.755017,0.01118193194
train/approx_kl,1900544,1783862052.638413,0.01124763489
train/approx_kl,1933312,1783862057.231132,0.01116205007
train/approx_kl,1966080,1783862061.799660,0.01123050135
train/approx_kl,1998848,1783862066.346827,0.01135740057
train/approx_kl,2031616,1783862070.933285,0.01120513119
train/approx_kl,2064384,1783862075.463394,0.01132132672
train/approx_kl,2097152,1783862080.084775,0.01117511094
